source,category,subcategory,title,link,description,pub_date,author,guid,full_content,pub_date_formatted,full_paragraphs
SCMP,news,world,Safer elderly living spaces ‘could save Hong Kong HK$5.67 billion a year by 2046’,https://www.scmp.com/news/hong-kong/society/article/3306005/safer-elderly-living-spaces-could-save-hong-kong-hk567-billion-year-2046?utm_source=rss_feed,"Our Hong Kong Foundation think tank sets out recommendations for improving living spaces for elderly, cutting hospitalisation costs.","Thu, 10 Apr 2025 17:55:23 +0800",Fiona Sun,https://www.scmp.com/news/hong-kong/society/article/3306005/safer-elderly-living-spaces-could-save-hong-kong-hk567-billion-year-2046?utm_source=rss_feed,"Our Hong Kong Foundation think tank sets out recommendations for improving living spaces for elderly, cutting hospitalisation costs.",2025-04-10 17:55:23,
SCMP,business,companies,"Olympics 2028: IOC reveals new swimming, table tennis, golf, athletics events for LA",https://www.scmp.com/sport/paris-olympics-2024/aquatics/article/3306003/los-angeles-2028-olympics-remaining-50-metre-events-added-swimming-programme?utm_source=rss_feed,"World’s leading short-distance swimmers delighted, while women athletes will exceed men for the first time.","Thu, 10 Apr 2025 17:44:53 +0800",Agence France-Presse,https://www.scmp.com/sport/paris-olympics-2024/aquatics/article/3306003/los-angeles-2028-olympics-remaining-50-metre-events-added-swimming-programme?utm_source=rss_feed,"World’s leading short-distance swimmers delighted, while women athletes will exceed men for the first time.",2025-04-10 17:44:53,
SCMP,news,world,65 horses head to Hong Kong: a glimpse into the logistics of transporting valuable animals,https://www.scmp.com/native/news/hong-kong/topics/airborne-horses/article/3305857/65-horses-head-hong-kong-glimpse-logistics-transporting-valuable-animals?utm_source=rss_feed,Cathay Cargo orchestrates a complex logistics operation to transport stars of the Hong Kong International Horse Show.,"Thu, 10 Apr 2025 17:44:02 +0800",Morning Studio editors,https://www.scmp.com/native/news/hong-kong/topics/airborne-horses/article/3305857/65-horses-head-hong-kong-glimpse-logistics-transporting-valuable-animals?utm_source=rss_feed,Cathay Cargo orchestrates a complex logistics operation to transport stars of the Hong Kong International Horse Show.,2025-04-10 17:44:02,
SCMP,business,business,SCMP wins gold at Hang Seng University’s journalism awards with story on real estate slump,https://www.scmp.com/business/article/3306001/scmp-wins-gold-hang-seng-universitys-journalism-awards-story-real-estate-slump?utm_source=rss_feed,Salina Li won the Gold Award in the real estate category for her feature story that compared Hong Kong’s 2024 property slump with the city’s 1997 crash.,"Thu, 10 Apr 2025 17:40:42 +0800",SCMP Reporter,https://www.scmp.com/business/article/3306001/scmp-wins-gold-hang-seng-universitys-journalism-awards-story-real-estate-slump?utm_source=rss_feed,Salina Li won the Gold Award in the real estate category for her feature story that compared Hong Kong’s 2024 property slump with the city’s 1997 crash.,2025-04-10 17:40:42,
SCMP,news,asia,Surge in sex cases involving minors in Malaysia exposes child protection flaws,https://www.scmp.com/week-asia/lifestyle-culture/article/3306000/surge-sex-cases-involving-minors-malaysia-exposes-child-protection-flaws?utm_source=rss_feed,"In one shocking case in Kelantan, a 15-year-old girl became pregnant after she had sex with her 11-year-old cousin.","Thu, 10 Apr 2025 17:39:19 +0800",Hadi Azmi,https://www.scmp.com/week-asia/lifestyle-culture/article/3306000/surge-sex-cases-involving-minors-malaysia-exposes-child-protection-flaws?utm_source=rss_feed,"In one shocking case in Kelantan, a 15-year-old girl became pregnant after she had sex with her 11-year-old cousin.",2025-04-10 17:39:19,
SCMP,business,business,"Trade tensions offer opportunities for Hong Kong IPOs and trade, Paul Chan says",https://www.scmp.com/business/article/3305997/trade-tensions-offer-opportunities-hong-kong-ipos-and-trade-paul-chan-says?utm_source=rss_feed,"Economy is the top priority of the central government and foreign businesses and investments are welcome, Chan said at a Citigroup conference.","Thu, 10 Apr 2025 17:31:40 +0800",Enoch Yiu,https://www.scmp.com/business/article/3305997/trade-tensions-offer-opportunities-hong-kong-ipos-and-trade-paul-chan-says?utm_source=rss_feed,"Economy is the top priority of the central government and foreign businesses and investments are welcome, Chan said at a Citigroup conference.",2025-04-10 17:31:40,
SCMP,business,global_economy,How legendary French chef Paul Bocuse’s legacy lives on in Lyon,https://www.scmp.com/lifestyle/food-drink/article/3305858/how-legendary-french-chef-paul-bocuses-legacy-lives-lyon?utm_source=rss_feed,"The late ‘pope of gastronomy’, whose Restaurant Paul Bocuse held three Michelin stars for 55 years, can still be felt throughout Lyon.","Thu, 10 Apr 2025 17:15:08 +0800",dpa,https://www.scmp.com/lifestyle/food-drink/article/3305858/how-legendary-french-chef-paul-bocuses-legacy-lives-lyon?utm_source=rss_feed,"The late ‘pope of gastronomy’, whose Restaurant Paul Bocuse held three Michelin stars for 55 years, can still be felt throughout Lyon.",2025-04-10 17:15:08,
SCMP,news,world,"Hong Kong banks to get new powers to trace, flag suspicious accounts linked to scams",https://www.scmp.com/news/hong-kong/law-and-crime/article/3305977/hong-kong-banks-get-new-powers-trace-flag-suspicious-accounts-linked-scams?utm_source=rss_feed,Police and banks will exchange information on scam-linked accounts as authorities step up efforts to combat financial fraud.,"Thu, 10 Apr 2025 16:34:05 +0800",Fiona Chow,https://www.scmp.com/news/hong-kong/law-and-crime/article/3305977/hong-kong-banks-get-new-powers-trace-flag-suspicious-accounts-linked-scams?utm_source=rss_feed,Police and banks will exchange information on scam-linked accounts as authorities step up efforts to combat financial fraud.,2025-04-10 16:34:05,
SCMP,business,china_economy,What makes US trade war more dangerous than 2008 crisis: Trump,https://www.scmp.com/opinion/world-opinion/article/3305928/what-makes-us-trade-war-more-dangerous-2008-crisis-trump?utm_source=rss_feed,"Trump’s sudden reversal on some tariffs shows the stability of the global economy is at the mercy of one reckless, unreliable president.","Thu, 10 Apr 2025 16:30:07 +0800",Nicholas Spiro,https://www.scmp.com/opinion/world-opinion/article/3305928/what-makes-us-trade-war-more-dangerous-2008-crisis-trump?utm_source=rss_feed,"Trump’s sudden reversal on some tariffs shows the stability of the global economy is at the mercy of one reckless, unreliable president.",2025-04-10 16:30:07,
SCMP,news,asia,Singapore’s food hub status at risk amid wave of restaurant closures,https://www.scmp.com/news/asia/southeast-asia/article/3305978/singapores-food-hub-status-risk-amid-wave-restaurant-closures?utm_source=rss_feed,"Rising costs and thinning patrons hammer operators, including hawker stalls and Michelin-starred eateries.","Thu, 10 Apr 2025 16:25:52 +0800",Reuters,https://www.scmp.com/news/asia/southeast-asia/article/3305978/singapores-food-hub-status-risk-amid-wave-restaurant-closures?utm_source=rss_feed,"Rising costs and thinning patrons hammer operators, including hawker stalls and Michelin-starred eateries.",2025-04-10 16:25:52,
SCMP,news,china,"Who will feel the pain? US, China seek ‘economic resiliency’ in endurance test: economists",https://www.scmp.com/economy/global-economy/article/3305975/who-will-feel-pain-us-china-seek-economic-resiliency-endurance-test-economists?utm_source=rss_feed,"As trade conflict threatens a complete decoupling, analyst asks: ‘If the US produces everything domestically, why would other countries need the dollar?’.","Thu, 10 Apr 2025 16:16:02 +0800","Mandy Zuo,Ji Siqi",https://www.scmp.com/economy/global-economy/article/3305975/who-will-feel-pain-us-china-seek-economic-resiliency-endurance-test-economists?utm_source=rss_feed,"As trade conflict threatens a complete decoupling, analyst asks: ‘If the US produces everything domestically, why would other countries need the dollar?’.",2025-04-10 16:16:02,
SCMP,business,global_economy,‘Latex chef’ of Michelin-star restaurant in Italy offers extreme menus that push limits,https://www.scmp.com/lifestyle/food-drink/article/3305679/latex-chef-michelin-star-restaurant-italy-offers-extreme-menus-push-limits?utm_source=rss_feed,Giuliano Baldessari of Italy’s Michelin-star Aqua Crua restaurant wears a catsuit that dampens his senses so he can focus on flavour.,"Thu, 10 Apr 2025 16:15:07 +0800",Victoria Burrows,https://www.scmp.com/lifestyle/food-drink/article/3305679/latex-chef-michelin-star-restaurant-italy-offers-extreme-menus-push-limits?utm_source=rss_feed,Giuliano Baldessari of Italy’s Michelin-star Aqua Crua restaurant wears a catsuit that dampens his senses so he can focus on flavour.,2025-04-10 16:15:07,
SCMP,news,china,Taiwan’s immigration chief retires early amid mainland spouse rules backlash,https://www.scmp.com/news/china/politics/article/3305966/taiwans-immigration-chief-retires-early-amid-mainland-spouse-rules-backlash?utm_source=rss_feed,Bill Chung steps down as his agency comes under fire for enforcing a policy that critics say sows social division.,"Thu, 10 Apr 2025 16:00:09 +0800",William Zheng,https://www.scmp.com/news/china/politics/article/3305966/taiwans-immigration-chief-retires-early-amid-mainland-spouse-rules-backlash?utm_source=rss_feed,Bill Chung steps down as his agency comes under fire for enforcing a policy that critics say sows social division.,2025-04-10 16:00:09,
SCMP,business,companies,James McDonald booked to ride Japan’s Prognosis and Lucky Sweynesse on Champions Day,https://www.scmp.com/sport/racing/article/3305972/james-mcdonald-booked-ride-japans-prognosis-and-lucky-sweynesse-champions-day?utm_source=rss_feed,Superstar jockey picks up rides on two-time QE II Cup runner-up and comeback sprinter on April 27.,"Thu, 10 Apr 2025 15:58:11 +0800",Jay Rooney,https://www.scmp.com/sport/racing/article/3305972/james-mcdonald-booked-ride-japans-prognosis-and-lucky-sweynesse-champions-day?utm_source=rss_feed,Superstar jockey picks up rides on two-time QE II Cup runner-up and comeback sprinter on April 27.,2025-04-10 15:58:11,
SCMP,news,asia,Seoul palace installs spy-cam detection in public toilet to combat illegal ‘molka’ filming,https://www.scmp.com/week-asia/lifestyle-culture/article/3305971/seoul-palace-installs-spy-cam-detection-public-toilet-combat-illegal-molka-filming?utm_source=rss_feed,"The installation addresses South Korea’s struggle with illegal filming, driven by the ease of access to small, hidden cameras known as ‘molka’.","Thu, 10 Apr 2025 15:56:44 +0800",SCMP’s Asia desk,https://www.scmp.com/week-asia/lifestyle-culture/article/3305971/seoul-palace-installs-spy-cam-detection-public-toilet-combat-illegal-molka-filming?utm_source=rss_feed,"The installation addresses South Korea’s struggle with illegal filming, driven by the ease of access to small, hidden cameras known as ‘molka’.",2025-04-10 15:56:44,
SCMP,business,companies,New China women’s volleyball coach Zhao handed task of bringing Olympic glory to nation,https://www.scmp.com/sport/china/article/3305969/zhao-charged-taking-chinas-women-back-volleyball-glory-2028-la-olympics?utm_source=rss_feed,Former men’s international Zhao Yong told podium place for China’s women at 2028 Los Angeles Olympics is goal.,"Thu, 10 Apr 2025 15:44:29 +0800","SCMP Sport,Reuters",https://www.scmp.com/sport/china/article/3305969/zhao-charged-taking-chinas-women-back-volleyball-glory-2028-la-olympics?utm_source=rss_feed,Former men’s international Zhao Yong told podium place for China’s women at 2028 Los Angeles Olympics is goal.,2025-04-10 15:44:29,
SCMP,business,china_economy,Hamas hides identities of top commanders to evade Israeli strikes,https://www.scmp.com/news/world/middle-east/article/3305950/hamas-hides-identities-top-commanders-evade-israeli-strikes?utm_source=rss_feed,The move aims to shield leaders and maintain power amid calls for the group to relinquish control of Gaza.,"Thu, 10 Apr 2025 15:30:08 +0800",Agence France-Presse,https://www.scmp.com/news/world/middle-east/article/3305950/hamas-hides-identities-top-commanders-evade-israeli-strikes?utm_source=rss_feed,The move aims to shield leaders and maintain power amid calls for the group to relinquish control of Gaza.,2025-04-10 15:30:08,
SCMP,business,global_economy,"At 23, a stroke left her a ‘ticking time bomb’. Her high blood pressure had been a warning",https://www.scmp.com/lifestyle/health-wellness/article/3305791/23-stroke-left-her-ticking-time-bomb-her-high-blood-pressure-had-been-warning?utm_source=rss_feed,"Before her stroke, Emma Rand had been told her blood pressure was high. After a series of tests, doctors revealed what probably caused it.","Thu, 10 Apr 2025 15:15:07 +0800",Tribune News Service,https://www.scmp.com/lifestyle/health-wellness/article/3305791/23-stroke-left-her-ticking-time-bomb-her-high-blood-pressure-had-been-warning?utm_source=rss_feed,"Before her stroke, Emma Rand had been told her blood pressure was high. After a series of tests, doctors revealed what probably caused it.",2025-04-10 15:15:07,
SCMP,news,asia,Musk’s SpaceX set to transform India’s space sector with Jio and Airtel tie-ups,https://www.scmp.com/week-asia/economics/article/3305963/musks-space-x-set-transform-indias-space-sector-jio-and-airtel-tie-ups?utm_source=rss_feed,Reliance Jio and its rival Bharti Airtel have signed separate deals with SpaceX to bring the Starlink internet service to India.,"Thu, 10 Apr 2025 15:06:19 +0800",Biman Mukherji,https://www.scmp.com/week-asia/economics/article/3305963/musks-space-x-set-transform-indias-space-sector-jio-and-airtel-tie-ups?utm_source=rss_feed,Reliance Jio and its rival Bharti Airtel have signed separate deals with SpaceX to bring the Starlink internet service to India.,2025-04-10 15:06:19,
